layer_id,module_name,channel,folded_bias_fp32
3,conv2.1.0,22,0.6772849559783936
3,conv2.1.0,23,0.5555506944656372
3,conv2.1.0,24,0.8624619245529175
3,conv2.1.0,25,1.5697581768035889
3,conv2.1.0,26,1.3473670482635498
3,conv2.1.0,27,0.6649195551872253
3,conv2.1.0,28,1.2932257652282715
3,conv2.1.0,29,0.4755781292915344
3,conv2.1.0,30,0.7084954380989075
3,conv2.1.0,31,-0.2498670220375061
4,conv2.2.0,0,0.6051599383354187
4,conv2.2.0,1,1.7562772035598755
4,conv2.2.0,2,-0.2677948772907257
4,conv2.2.0,3,-0.08672254532575607
4,conv2.2.0,4,0.196977436542511
4,conv2.2.0,5,0.6937036514282227
4,conv2.2.0,6,0.11278295516967773
4,conv2.2.0,7,-0.1280360370874405
4,conv2.2.0,8,0.08655442297458649
4,conv2.2.0,9,0.05684690922498703
4,conv2.2.0,10,-0.2372228056192398
4,conv2.2.0,11,0.4635315537452698
4,conv2.2.0,12,0.9934093952178955
4,conv2.2.0,13,-0.2510637640953064
4,conv2.2.0,14,0.9012694954872131
4,conv2.2.0,15,-0.060855064541101456
4,conv2.2.0,16,0.5945792198181152
4,conv2.2.0,17,-0.11904750019311905
4,conv2.2.0,18,1.2007797956466675
4,conv2.2.0,19,0.1069265753030777
4,conv2.2.0,20,0.8416920304298401
4,conv2.2.0,21,0.2472810447216034
4,conv2.2.0,22,0.8980873823165894
4,conv2.2.0,23,0.5065573453903198
4,conv2.2.0,24,0.24300958216190338
4,conv2.2.0,25,0.5259260535240173
4,conv2.2.0,26,-0.23181147873401642
4,conv2.2.0,27,0.06879623979330063
4,conv2.2.0,28,0.5664772391319275
4,conv2.2.0,29,0.2818365693092346
4,conv2.2.0,30,0.40357014536857605
4,conv2.2.0,31,0.2146640568971634
5,conv3.0.0,0,-0.024105846881866455
5,conv3.0.0,1,0.23691780865192413
5,conv3.0.0,2,0.012004278600215912
5,conv3.0.0,3,0.023097779601812363
5,conv3.0.0,4,0.17295518517494202
5,conv3.0.0,5,-0.36746668815612793
5,conv3.0.0,6,-0.05476325377821922
5,conv3.0.0,7,-0.5623111128807068
5,conv3.0.0,8,0.1726391464471817
5,conv3.0.0,9,-0.02359950542449951
5,conv3.0.0,10,0.6651512980461121
5,conv3.0.0,11,0.09475398808717728
5,conv3.0.0,12,-0.0070906467735767365
5,conv3.0.0,13,-0.1466343253850937
5,conv3.0.0,14,0.03325645625591278
5,conv3.0.0,15,0.17704397439956665
5,conv3.0.0,16,1.0705375671386719
5,conv3.0.0,17,0.3333568871021271
5,conv3.0.0,18,0.8729050159454346
5,conv3.0.0,19,-0.13672825694084167
5,conv3.0.0,20,-0.15481247007846832
5,conv3.0.0,21,-0.06398077309131622
5,conv3.0.0,22,0.628229558467865
5,conv3.0.0,23,-0.09583508223295212
5,conv3.0.0,24,-0.023449230939149857
5,conv3.0.0,25,0.46060508489608765
5,conv3.0.0,26,-0.36876335740089417
5,conv3.0.0,27,-0.03632546216249466
5,conv3.0.0,28,0.01800072193145752
5,conv3.0.0,29,-0.14712072908878326
5,conv3.0.0,30,0.33896559476852417
5,conv3.0.0,31,-0.3012353181838989
5,conv3.0.0,32,0.0531904399394989
5,conv3.0.0,33,0.10088012367486954
5,conv3.0.0,34,0.3010287880897522
5,conv3.0.0,35,-0.2299399971961975
5,conv3.0.0,36,-0.24252894520759583
5,conv3.0.0,37,0.05719380080699921
5,conv3.0.0,38,-0.15177801251411438
5,conv3.0.0,39,-0.02466103434562683
5,conv3.0.0,40,-0.10286709666252136
5,conv3.0.0,41,-0.1513245403766632
5,conv3.0.0,42,0.04224608093500137
5,conv3.0.0,43,0.10367941856384277
5,conv3.0.0,44,-0.4032363295555115
5,conv3.0.0,45,-0.1522367149591446
5,conv3.0.0,46,-0.243784561753273
5,conv3.0.0,47,0.05123293399810791
5,conv3.0.0,48,-0.007556244730949402
5,conv3.0.0,49,0.06847822666168213
5,conv3.0.0,50,0.10859280079603195
5,conv3.0.0,51,0.5919792652130127
5,conv3.0.0,52,-0.052270881831645966
5,conv3.0.0,53,-0.09125758707523346
5,conv3.0.0,54,0.5094757080078125
5,conv3.0.0,55,0.0522192120552063
5,conv3.0.0,56,0.07366159558296204
5,conv3.0.0,57,-0.011785373091697693
5,conv3.0.0,58,-0.25264880061149597
5,conv3.0.0,59,-0.040255118161439896
5,conv3.0.0,60,0.04185773432254791
5,conv3.0.0,61,0.4339502155780792
5,conv3.0.0,62,0.22928203642368317
5,conv3.0.0,63,0.1697995960712433
6,conv3.1.0,0,0.35406941175460815
6,conv3.1.0,1,0.029070347547531128
6,conv3.1.0,2,0.0737408846616745
6,conv3.1.0,3,0.3954359292984009
6,conv3.1.0,4,0.058664917945861816
6,conv3.1.0,5,-0.17943274974822998
6,conv3.1.0,6,0.995100736618042
6,conv3.1.0,7,0.038843631744384766
6,conv3.1.0,8,-0.22336281836032867
6,conv3.1.0,9,0.3150508999824524
6,conv3.1.0,10,0.17976731061935425
6,conv3.1.0,11,0.3615071177482605
6,conv3.1.0,12,0.21954694390296936
6,conv3.1.0,13,-0.16229337453842163
6,conv3.1.0,14,0.4537745714187622
6,conv3.1.0,15,-0.20493902266025543
6,conv3.1.0,16,0.31785905361175537
6,conv3.1.0,17,0.39555370807647705
6,conv3.1.0,18,0.31310829520225525
6,conv3.1.0,19,0.2965047061443329
6,conv3.1.0,20,0.06876757740974426
6,conv3.1.0,21,0.03615109622478485
6,conv3.1.0,22,0.09531064331531525
6,conv3.1.0,23,0.2429528832435608
6,conv3.1.0,24,0.060843825340270996
6,conv3.1.0,25,-0.284709632396698
6,conv3.1.0,26,0.15357738733291626
6,conv3.1.0,27,0.45122405886650085
6,conv3.1.0,28,-0.21347525715827942
6,conv3.1.0,29,0.06602534651756287
6,conv3.1.0,30,0.5940779447555542
6,conv3.1.0,31,0.17175062000751495
6,conv3.1.0,32,0.6017275452613831
6,conv3.1.0,33,0.4555930197238922
6,conv3.1.0,34,-0.15872958302497864
6,conv3.1.0,35,0.5708228349685669
6,conv3.1.0,36,-0.32739612460136414
6,conv3.1.0,37,0.27736738324165344
6,conv3.1.0,38,0.18754886090755463
6,conv3.1.0,39,0.5755011439323425
6,conv3.1.0,40,0.10408884286880493
6,conv3.1.0,41,0.23311594128608704
6,conv3.1.0,42,0.6120620369911194
6,conv3.1.0,43,0.775841236114502
6,conv3.1.0,44,0.05372065305709839
6,conv3.1.0,45,0.12910281121730804
6,conv3.1.0,46,0.5222717523574829
6,conv3.1.0,47,0.47953367233276367
6,conv3.1.0,48,-0.08645409345626831
6,conv3.1.0,49,-0.036033689975738525
6,conv3.1.0,50,0.21663355827331543
6,conv3.1.0,51,-0.32103028893470764
6,conv3.1.0,52,0.2564152181148529
6,conv3.1.0,53,0.5781696438789368
6,conv3.1.0,54,-0.03729681670665741
6,conv3.1.0,55,0.28452518582344055
6,conv3.1.0,56,0.1967940330505371
6,conv3.1.0,57,0.23490265011787415
6,conv3.1.0,58,0.4265348017215729
6,conv3.1.0,59,0.3001794219017029
6,conv3.1.0,60,0.41925883293151855
6,conv3.1.0,61,0.48220300674438477
6,conv3.1.0,62,-0.3447721004486084
6,conv3.1.0,63,0.13089331984519958
7,conv3.2.0,0,0.5573333501815796
7,conv3.2.0,1,0.4487532377243042
7,conv3.2.0,2,-0.1756860315799713
7,conv3.2.0,3,0.4254707098007202
7,conv3.2.0,4,-0.04970937967300415
7,conv3.2.0,5,-0.10721030831336975
7,conv3.2.0,6,-0.0886465311050415
7,conv3.2.0,7,-0.09640061855316162
7,conv3.2.0,8,0.3131355345249176
7,conv3.2.0,9,0.4404330551624298
7,conv3.2.0,10,0.12991338968276978
7,conv3.2.0,11,0.27593109011650085
7,conv3.2.0,12,-0.3425067365169525
7,conv3.2.0,13,-0.37319517135620117
7,conv3.2.0,14,-0.05338329076766968
7,conv3.2.0,15,0.6230288743972778
7,conv3.2.0,16,0.301499605178833
7,conv3.2.0,17,-0.27142512798309326
7,conv3.2.0,18,-0.2881077826023102
7,conv3.2.0,19,0.5346664786338806
7,conv3.2.0,20,-0.33217382431030273
7,conv3.2.0,21,1.1189044713974
7,conv3.2.0,22,-0.5470945239067078
7,conv3.2.0,23,0.15733501315116882
7,conv3.2.0,24,-0.30086982250213623
7,conv3.2.0,25,-0.014363288879394531
7,conv3.2.0,26,0.01608830690383911
7,conv3.2.0,27,0.12302225828170776
7,conv3.2.0,28,0.43101054430007935
7,conv3.2.0,29,-0.04318931698799133
7,conv3.2.0,30,0.029485926032066345
7,conv3.2.0,31,0.40820011496543884
7,conv3.2.0,32,-0.25293707847595215
7,conv3.2.0,33,0.2962919771671295
7,conv3.2.0,34,0.14977604150772095
7,conv3.2.0,35,-0.8932954668998718
7,conv3.2.0,36,0.38322675228118896
7,conv3.2.0,37,-0.12550601363182068
7,conv3.2.0,38,0.5068857669830322
7,conv3.2.0,39,-0.1169670820236206
7,conv3.2.0,40,0.2522241771221161
7,conv3.2.0,41,0.8246920108795166
7,conv3.2.0,42,0.14364978671073914
7,conv3.2.0,43,0.7257325053215027
7,conv3.2.0,44,0.45186567306518555
7,conv3.2.0,45,0.09796661138534546
7,conv3.2.0,46,0.2155517339706421
7,conv3.2.0,47,0.4862559139728546
7,conv3.2.0,48,-0.3729390501976013
7,conv3.2.0,49,-0.11567625403404236
7,conv3.2.0,50,0.3957796096801758
7,conv3.2.0,51,-0.004506886005401611
7,conv3.2.0,52,0.13131675124168396
7,conv3.2.0,53,-0.3575483560562134
7,conv3.2.0,54,0.09620800614356995
7,conv3.2.0,55,0.10854235291481018
7,conv3.2.0,56,0.25875324010849
7,conv3.2.0,57,0.47584787011146545
7,conv3.2.0,58,0.3316080570220947
7,conv3.2.0,59,-0.45800378918647766
7,conv3.2.0,60,0.2392778992652893
7,conv3.2.0,61,0.21510320901870728
7,conv3.2.0,62,0.0025067031383514404
7,conv3.2.0,63,0.4706786870956421
8,conv4.0.0,0,-0.002352707087993622
8,conv4.0.0,1,0.03832307457923889
8,conv4.0.0,2,-0.1421966254711151
8,conv4.0.0,3,0.008400022983551025
8,conv4.0.0,4,0.5835675001144409
8,conv4.0.0,5,0.5371781587600708
8,conv4.0.0,6,0.15005216002464294
8,conv4.0.0,7,0.023769743740558624
8,conv4.0.0,8,0.18826264142990112
8,conv4.0.0,9,-0.1025322675704956
8,conv4.0.0,10,0.3011360466480255
8,conv4.0.0,11,0.36707431077957153
8,conv4.0.0,12,0.10270973294973373
8,conv4.0.0,13,0.04745526611804962
8,conv4.0.0,14,0.14647682011127472
8,conv4.0.0,15,0.031583189964294434
8,conv4.0.0,16,-0.12526476383209229
8,conv4.0.0,17,0.3204648494720459
8,conv4.0.0,18,0.051797717809677124
8,conv4.0.0,19,-0.027834400534629822
8,conv4.0.0,20,0.15479975938796997
8,conv4.0.0,21,0.08867768943309784
8,conv4.0.0,22,-0.14101600646972656
8,conv4.0.0,23,0.7537907958030701
8,conv4.0.0,24,0.20771269500255585
8,conv4.0.0,25,-0.15897236764431
8,conv4.0.0,26,0.17059510946273804
8,conv4.0.0,27,-0.05290023982524872
8,conv4.0.0,28,0.4401871860027313
8,conv4.0.0,29,-0.15503160655498505
8,conv4.0.0,30,0.10488146543502808
8,conv4.0.0,31,-0.3194173276424408
8,conv4.0.0,32,0.1361198127269745
8,conv4.0.0,33,0.0194040946662426
8,conv4.0.0,34,-0.20959046483039856
8,conv4.0.0,35,-0.021907642483711243
8,conv4.0.0,36,0.06371747702360153
8,conv4.0.0,37,-0.01621190831065178
8,conv4.0.0,38,-0.08142450451850891
8,conv4.0.0,39,-0.11735475063323975
8,conv4.0.0,40,0.23186461627483368
8,conv4.0.0,41,0.18468114733695984
8,conv4.0.0,42,0.1394805610179901
8,conv4.0.0,43,0.10635317862033844
8,conv4.0.0,44,-0.11335709691047668
8,conv4.0.0,45,-0.09175033867359161
8,conv4.0.0,46,0.4814462661743164
8,conv4.0.0,47,-0.09584562480449677
8,conv4.0.0,48,-0.36874842643737793
8,conv4.0.0,49,-0.23523704707622528
8,conv4.0.0,50,0.007205799221992493
8,conv4.0.0,51,-0.16870813071727753
8,conv4.0.0,52,0.07279367744922638
8,conv4.0.0,53,0.01648220419883728
8,conv4.0.0,54,0.15218289196491241
8,conv4.0.0,55,-0.09538984298706055
8,conv4.0.0,56,0.4676482379436493
8,conv4.0.0,57,0.2143055945634842
8,conv4.0.0,58,0.019886184483766556
8,conv4.0.0,59,0.5334802269935608
8,conv4.0.0,60,0.09278830885887146
8,conv4.0.0,61,0.03608693182468414
8,conv4.0.0,62,0.055964767932891846
8,conv4.0.0,63,-0.05248346924781799
9,conv4.1.0,0,0.07340812683105469
9,conv4.1.0,1,0.24702730774879456
9,conv4.1.0,2,0.10848812758922577
9,conv4.1.0,3,0.22039678692817688
9,conv4.1.0,4,0.3892531096935272
9,conv4.1.0,5,0.31245872378349304
9,conv4.1.0,6,0.20437006652355194
9,conv4.1.0,7,0.15325939655303955
9,conv4.1.0,8,0.06710287928581238
9,conv4.1.0,9,0.17168369889259338
9,conv4.1.0,10,0.12120243906974792
9,conv4.1.0,11,-0.02460014820098877
9,conv4.1.0,12,-0.2626321613788605
9,conv4.1.0,13,0.0781501829624176
9,conv4.1.0,14,0.21098986268043518
9,conv4.1.0,15,0.31351131200790405
9,conv4.1.0,16,-0.04746319353580475
9,conv4.1.0,17,0.6244632005691528
9,conv4.1.0,18,0.7590603232383728
9,conv4.1.0,19,0.7852142453193665
9,conv4.1.0,20,0.21273019909858704
9,conv4.1.0,21,0.1652645766735077
9,conv4.1.0,22,0.08247420191764832
9,conv4.1.0,23,0.5141941905021667
9,conv4.1.0,24,0.061625584959983826
9,conv4.1.0,25,0.36707672476768494
9,conv4.1.0,26,0.047575563192367554
9,conv4.1.0,27,0.14468656480312347
9,conv4.1.0,28,-0.05039839446544647
9,conv4.1.0,29,0.37096840143203735
9,conv4.1.0,30,0.10210990905761719
9,conv4.1.0,31,0.026926398277282715
9,conv4.1.0,32,0.05189019441604614
9,conv4.1.0,33,0.38904738426208496
9,conv4.1.0,34,0.18054115772247314
9,conv4.1.0,35,0.30615678429603577
9,conv4.1.0,36,0.47515082359313965
9,conv4.1.0,37,-0.2637508511543274
9,conv4.1.0,38,0.12529221177101135
9,conv4.1.0,39,0.08079171180725098
9,conv4.1.0,40,-0.199955016374588
9,conv4.1.0,41,0.29977351427078247
9,conv4.1.0,42,-0.41473063826560974
9,conv4.1.0,43,0.5284662246704102
9,conv4.1.0,44,-0.8260881900787354
9,conv4.1.0,45,0.2572268843650818
9,conv4.1.0,46,0.37756216526031494
9,conv4.1.0,47,-0.1030040830373764
9,conv4.1.0,48,0.1472441852092743
9,conv4.1.0,49,-0.24060027301311493
9,conv4.1.0,50,-0.08254644274711609
9,conv4.1.0,51,0.3474784195423126
9,conv4.1.0,52,0.6924446225166321
9,conv4.1.0,53,0.2126707136631012
9,conv4.1.0,54,0.057775646448135376
9,conv4.1.0,55,0.5150140523910522
9,conv4.1.0,56,0.06250858306884766
9,conv4.1.0,57,0.3901391625404358
9,conv4.1.0,58,0.11316846311092377
9,conv4.1.0,59,0.00458940863609314
9,conv4.1.0,60,0.25194403529167175
9,conv4.1.0,61,0.17073604464530945
9,conv4.1.0,62,0.1005939245223999
9,conv4.1.0,63,0.5631741285324097
10,conv4.2.0,0,-0.0267370343208313
10,conv4.2.0,1,-0.33731260895729065
10,conv4.2.0,2,0.549866259098053
10,conv4.2.0,3,0.20273065567016602
10,conv4.2.0,4,0.42237332463264465
10,conv4.2.0,5,0.4000992178916931
10,conv4.2.0,6,-0.1062268316745758
10,conv4.2.0,7,-1.668735384941101
10,conv4.2.0,8,0.34769609570503235
10,conv4.2.0,9,-0.6838032007217407
10,conv4.2.0,10,0.0775088369846344
10,conv4.2.0,11,-0.5575456023216248
10,conv4.2.0,12,-0.7556990385055542
10,conv4.2.0,13,0.3484181761741638
10,conv4.2.0,14,0.5500020980834961
10,conv4.2.0,15,0.17289882898330688
10,conv4.2.0,16,-0.3956836760044098
10,conv4.2.0,17,0.17277510464191437
10,conv4.2.0,18,0.1728724092245102
10,conv4.2.0,19,0.9990810751914978
10,conv4.2.0,20,0.43218299746513367
10,conv4.2.0,21,0.3753167390823364
10,conv4.2.0,22,0.13815557956695557
10,conv4.2.0,23,0.3360746204853058
10,conv4.2.0,24,0.5859522223472595
10,conv4.2.0,25,-0.8487921357154846
10,conv4.2.0,26,0.01960429549217224
10,conv4.2.0,27,-0.9969630241394043
10,conv4.2.0,28,0.5897782444953918
10,conv4.2.0,29,-1.0122385025024414
10,conv4.2.0,30,-0.2396658957004547
10,conv4.2.0,31,-0.21464136242866516
10,conv4.2.0,32,0.4150247871875763
10,conv4.2.0,33,0.23076719045639038
10,conv4.2.0,34,0.02152612805366516
10,conv4.2.0,35,-0.061738111078739166
10,conv4.2.0,36,0.5245581865310669
10,conv4.2.0,37,0.4613780975341797
10,conv4.2.0,38,0.35718655586242676
10,conv4.2.0,39,0.9375513792037964
10,conv4.2.0,40,-0.06239424645900726
10,conv4.2.0,41,-0.0945325642824173
10,conv4.2.0,42,0.2735491693019867
10,conv4.2.0,43,0.4775177240371704
10,conv4.2.0,44,-0.05141180753707886
10,conv4.2.0,45,0.011520549654960632
10,conv4.2.0,46,0.5220688581466675
10,conv4.2.0,47,0.1467069387435913
10,conv4.2.0,48,0.8301163911819458
10,conv4.2.0,49,-0.1973877102136612
10,conv4.2.0,50,-0.20766597986221313
10,conv4.2.0,51,0.07903718948364258
10,conv4.2.0,52,0.11828868091106415
10,conv4.2.0,53,0.08049757778644562
10,conv4.2.0,54,0.22910934686660767
10,conv4.2.0,55,0.7219067811965942
10,conv4.2.0,56,-0.7608656883239746
10,conv4.2.0,57,-0.05692756175994873
10,conv4.2.0,58,-0.29565784335136414
10,conv4.2.0,59,0.24557942152023315
10,conv4.2.0,60,-0.08298258483409882
10,conv4.2.0,61,0.6386497020721436
10,conv4.2.0,62,-0.009106487035751343
10,conv4.2.0,63,0.5702061653137207
11,conv_out.0,0,-0.03607457876205444
11,conv_out.0,1,-0.5683526992797852
11,conv_out.0,2,0.0278216153383255
11,conv_out.0,3,-0.607248067855835
11,conv_out.0,4,-0.46767306327819824
11,conv_out.0,5,-0.5350698232650757
11,conv_out.0,6,-0.22750961780548096
11,conv_out.0,7,0.004160463809967041
11,conv_out.0,8,-0.226888045668602
11,conv_out.0,9,-1.1357805728912354
11,conv_out.0,10,0.03878794610500336
11,conv_out.0,11,-0.22651571035385132
11,conv_out.0,12,-0.004231244325637817
11,conv_out.0,13,-0.27314090728759766
11,conv_out.0,14,-0.2717899680137634
11,conv_out.0,15,-0.5169644355773926
11,conv_out.0,16,-0.06364995241165161
11,conv_out.0,17,-0.7769063115119934
11,conv_out.0,18,-0.07546880841255188
11,conv_out.0,19,-0.34834322333335876
11,conv_out.0,20,-0.21472392976284027
11,conv_out.0,21,-0.12068381905555725
11,conv_out.0,22,-0.22101463377475739
11,conv_out.0,23,-0.7195997834205627
11,conv_out.0,24,0.1694810688495636
11,conv_out.0,25,-0.17342907190322876
11,conv_out.0,26,0.04204779863357544
11,conv_out.0,27,-0.7973575592041016
11,conv_out.0,28,-0.5390481948852539
11,conv_out.0,29,-0.336643785238266
11,conv_out.0,30,-0.09097923338413239
11,conv_out.0,31,-0.780852735042572
11,conv_out.0,32,-0.3099815547466278
11,conv_out.0,33,-0.546346127986908
11,conv_out.0,34,-0.6030548214912415
11,conv_out.0,35,0.05108577013015747
11,conv_out.0,36,0.04852551221847534
11,conv_out.0,37,-0.23245026171207428
11,conv_out.0,38,-0.26525890827178955
11,conv_out.0,39,-0.3843475580215454
11,conv_out.0,40,-0.1916802078485489
11,conv_out.0,41,-0.6593824625015259
11,conv_out.0,42,-0.21759480237960815
11,conv_out.0,43,-0.30303138494491577
11,conv_out.0,44,-0.23209144175052643
11,conv_out.0,45,-0.1117318868637085
11,conv_out.0,46,-0.431207537651062
11,conv_out.0,47,-0.31047749519348145
11,conv_out.0,48,-0.3779164254665375
11,conv_out.0,49,-0.42755764722824097
11,conv_out.0,50,-0.4648752808570862
11,conv_out.0,51,-0.4034085273742676
11,conv_out.0,52,-0.2292061448097229
11,conv_out.0,53,-0.21540436148643494
11,conv_out.0,54,-0.24904730916023254
11,conv_out.0,55,-0.03857874125242233
11,conv_out.0,56,-0.15284547209739685
11,conv_out.0,57,-0.217640221118927
11,conv_out.0,58,-0.7452468872070312
11,conv_out.0,59,-0.4866068363189697
11,conv_out.0,60,-0.8094877004623413
11,conv_out.0,61,-0.43582186102867126
11,conv_out.0,62,-0.556656002998352
11,conv_out.0,63,-0.22289645671844482
11,conv_out.0,64,-0.15785518288612366
11,conv_out.0,65,-0.2964599132537842
11,conv_out.0,66,-0.13205397129058838
11,conv_out.0,67,-0.03609547019004822
11,conv_out.0,68,-0.23937419056892395
11,conv_out.0,69,-0.35499322414398193
11,conv_out.0,70,-0.10714325308799744
11,conv_out.0,71,-0.3247681260108948
11,conv_out.0,72,-0.08661207556724548
11,conv_out.0,73,-0.13525551557540894
11,conv_out.0,74,-0.17146331071853638
11,conv_out.0,75,-0.4112793207168579
11,conv_out.0,76,-0.2454046607017517
11,conv_out.0,77,-0.15631741285324097
11,conv_out.0,78,-0.4643397629261017
11,conv_out.0,79,-0.6570560932159424
11,conv_out.0,80,-0.6455930471420288
11,conv_out.0,81,0.1880159080028534
11,conv_out.0,82,-0.10191333293914795
11,conv_out.0,83,-0.42924192547798157
11,conv_out.0,84,-0.31995514035224915
11,conv_out.0,85,-0.48821187019348145
11,conv_out.0,86,-0.3152467608451843
11,conv_out.0,87,0.075406014919281
11,conv_out.0,88,-0.2961961627006531
11,conv_out.0,89,-0.3518580198287964
11,conv_out.0,90,-0.4361611604690552
11,conv_out.0,91,-0.3399019241333008
11,conv_out.0,92,-0.5031462907791138
11,conv_out.0,93,0.0822264552116394
11,conv_out.0,94,-0.23566177487373352
11,conv_out.0,95,-0.03940644860267639
11,conv_out.0,96,-0.3100476861000061
11,conv_out.0,97,-0.7635727524757385
11,conv_out.0,98,-0.4584295451641083
11,conv_out.0,99,-0.7761704921722412
11,conv_out.0,100,-0.7386474609375
11,conv_out.0,101,-0.34681376814842224
11,conv_out.0,102,-0.7975842356681824
11,conv_out.0,103,-0.2507118582725525
11,conv_out.0,104,-0.5311757326126099
11,conv_out.0,105,0.24421104788780212
11,conv_out.0,106,-0.21025735139846802
11,conv_out.0,107,-0.27910906076431274
11,conv_out.0,108,-0.5464584827423096
11,conv_out.0,109,-0.05939817428588867
11,conv_out.0,110,-0.4085286259651184
11,conv_out.0,111,-0.026893943548202515
11,conv_out.0,112,-0.34467896819114685
11,conv_out.0,113,-0.44721993803977966
11,conv_out.0,114,-0.6843511462211609
11,conv_out.0,115,-0.5226436853408813
11,conv_out.0,116,-0.39172595739364624
11,conv_out.0,117,-0.4490929841995239
11,conv_out.0,118,-0.20831388235092163
11,conv_out.0,119,-0.6915025115013123
11,conv_out.0,120,-0.7774250507354736
11,conv_out.0,121,-0.36637359857559204
11,conv_out.0,122,-0.09215855598449707
11,conv_out.0,123,-0.03460747003555298
11,conv_out.0,124,-0.46218591928482056
11,conv_out.0,125,-0.0015994906425476074
11,conv_out.0,126,-0.5919296741485596
11,conv_out.0,127,-0.362315833568573
